Steps,Policy/Entropy,Environment/Lesson/lessonID,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
27400,1.4430028,0.0,49.0,-26.669003,5.2673187,-64.48008918762207,-64.48008918762207,17.164024353027344,1.0
27500,1.4430028,0.0,49.0,-33.79635,4.9070196,-89.2744369506836,-89.2744369506836,17.100717067718506,1.0
27600,1.4430028,0.0,49.0,-27.594334,5.585013,-69.90048217773438,-69.90048217773438,23.1618013381958,1.0
27700,1.4435239,0.0,49.0,-33.747562,4.873392,-89.19009780883789,-89.19009780883789,20.502897262573242,1.0
27800,1.4435292,0.0,49.0,-38.858833,4.615732,-83.28319931030273,-83.28319931030273,12.915916919708252,1.0
27900,1.4435292,0.0,49.0,-33.939034,4.86791,-92.5157585144043,-92.5157585144043,16.09248971939087,1.0
28000,1.4435292,0.0,49.0,-33.37931,4.8675947,-71.99539566040039,-71.99539566040039,15.016571998596191,1.0
28100,1.4435292,0.0,49.0,-32.923645,5.0952277,-73.79645347595215,-73.79645347595215,17.066051959991455,1.0
28200,1.4435292,0.0,49.0,-30.487339,5.1981745,-68.21476364135742,-68.21476364135742,20.98996639251709,1.0
28300,1.4435292,0.0,49.0,-28.48669,4.8538465,-64.64300346374512,-64.64300346374512,14.266209125518799,1.0
28400,1.4435292,0.0,49.0,-25.643957,5.0771065,-54.04855537414551,-54.04855537414551,13.893032550811768,1.0
28500,1.4435292,0.0,49.0,-34.518074,4.993558,-91.90787506103516,-91.90787506103516,12.554842472076416,1.0
28600,1.4435292,0.0,49.0,-37.436615,4.566215,-95.98805236816406,-95.98805236816406,17.436177253723145,1.0
28700,1.4428973,0.0,49.0,-35.043266,5.3061533,-97.0093002319336,-97.0093002319336,14.4554123878479,1.0
28800,1.4422389,0.0,49.0,-26.507063,5.238946,-60.3367805480957,-60.3367805480957,18.755555152893066,1.0
28900,1.4422389,0.0,49.0,-35.43706,5.3532257,-86.09562301635742,-86.09562301635742,22.300251483917236,1.0
29000,1.4422389,0.0,49.0,-38.17137,5.744006,-91.15039825439453,-91.15039825439453,22.55189800262451,1.0
29100,1.4422389,0.0,49.0,-30.060692,5.138975,-41.913641929626465,-41.913641929626465,16.142221450805664,1.0
29200,1.4422389,0.0,49.0,-39.819218,4.7938743,-94.74962615966797,-94.74962615966797,14.49005937576294,1.0
29300,1.4422389,0.0,49.0,-43.237534,4.7384033,-92.2359390258789,-92.2359390258789,18.366214752197266,1.0
29400,1.4422389,0.0,49.0,-35.93298,4.850586,-70.57040405273438,-70.57040405273438,14.182167530059814,1.0
29500,1.4422389,0.0,49.0,-36.638603,4.783023,-81.65132141113281,-81.65132141113281,16.039042949676514,1.0
29600,1.4422389,0.0,49.0,-45.030846,4.563742,-95.79479598999023,-95.79479598999023,20.611393928527832,1.0
29700,1.4422389,0.0,49.0,-24.96704,4.7349005,-25.916107177734375,-25.916107177734375,15.722286701202393,1.0
29800,1.4481635,0.0,49.0,-37.367287,5.0630207,-96.24114990234375,-96.24114990234375,16.279072284698486,1.0
29900,1.4482235,0.0,49.0,-35.395237,4.7453637,-94.24161911010742,-94.24161911010742,19.032999515533447,1.0
30000,1.4482235,0.0,49.0,-21.608084,4.426238,-15.3748779296875,-15.3748779296875,18.175501823425293,1.0
30100,1.4482235,0.0,49.0,-30.993706,4.3025146,-65.44815826416016,-65.44815826416016,13.056712627410889,1.0
30200,1.4482235,0.0,49.0,-30.94085,4.6429133,-65.11982345581055,-65.11982345581055,14.309285163879395,1.0
30300,1.4482235,0.0,49.0,-35.93022,4.8129315,-113.67966842651367,-113.67966842651367,16.554802417755127,1.0
30400,1.4482235,0.0,49.0,-34.8832,4.431035,-85.83433151245117,-85.83433151245117,12.895750522613525,1.0
30500,1.4482235,0.0,49.0,-46.183334,5.0828876,-102.52154159545898,-102.52154159545898,17.77528142929077,1.0
30600,1.4482235,0.0,49.0,-38.832447,4.5973506,-86.01346588134766,-86.01346588134766,12.769389152526855,1.0
30700,1.4482235,0.0,49.0,-35.936752,4.476077,-82.01032829284668,-82.01032829284668,12.854640483856201,1.0
30800,1.4489816,0.0,49.0,-46.11451,4.448818,-104.66301345825195,-104.66301345825195,14.074591636657715,1.0
30900,1.4497708,0.0,49.0,-46.71865,5.03123,-98.24329376220703,-98.24329376220703,19.662474632263184,1.0
31000,1.4497708,0.0,49.0,-36.118237,4.207848,-72.87535285949707,-72.87535285949707,15.001660346984863,1.0
31100,1.4497708,0.0,49.0,-35.701283,4.153192,-83.72367858886719,-83.72367858886719,10.835756778717041,1.0
31200,1.4497708,0.0,49.0,-30.307468,4.193837,-53.98299026489258,-53.98299026489258,11.1790452003479,1.0
31300,1.4497708,0.0,49.0,-22.86053,4.180917,-32.5353798866272,-32.5353798866272,14.449523448944092,1.0
31400,1.4497708,0.0,49.0,-43.450317,4.1860685,-100.22567367553711,-100.22567367553711,14.819862842559814,1.0
31500,1.4497708,0.0,49.0,-30.847954,3.977151,-66.89244079589844,-66.89244079589844,10.103498935699463,1.0
31600,1.4497708,0.0,49.0,-28.799599,4.0563364,-53.93125915527344,-53.93125915527344,11.87867021560669,1.0
