Steps,Policy/Entropy,Environment/Lesson/lessonID,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
13800,1.387328,1.0,49.0,46.56173,6.4225283,-573.8687591552734,-573.8687591552734,50.0,1.0
13900,1.387328,1.0,49.0,88.069855,6.712468,-294.60767364501953,-294.60767364501953,50.0,1.0
14000,1.387328,1.0,49.0,55.629257,6.581959,-405.0240478515625,-405.0240478515625,50.0,1.0
14100,1.3882709,1.0,49.0,79.202576,7.1126466,-511.96983337402344,-511.96983337402344,50.0,1.0
14200,1.3882805,1.0,49.0,54.40955,7.630214,-510.3943786621094,-510.3943786621094,50.0,1.0
14300,1.3882805,1.0,49.0,66.62988,7.6906815,-386.32818603515625,-386.32818603515625,50.0,1.0
14400,1.3882805,1.0,49.0,73.71586,7.659438,-613.5062255859375,-613.5062255859375,50.0,1.0
14500,1.3882805,1.0,49.0,131.6029,9.589648,-366.5282669067383,-366.5282669067383,50.0,1.0
14600,1.3882805,1.0,49.0,62.720543,7.4239035,-292.6636505126953,-292.6636505126953,50.0,1.0
14700,1.3882805,1.0,49.0,55.13375,7.7081847,-674.5781860351562,-674.5781860351562,50.0,1.0
14800,1.3882805,1.0,49.0,77.47632,7.44605,-282.2969665527344,-282.2969665527344,50.0,1.0
14900,1.3882805,1.0,49.0,67.066635,7.5737658,-432.4554672241211,-432.4554672241211,50.0,1.0
15000,1.3882805,1.0,49.0,90.47164,8.041798,-381.7654113769531,-381.7654113769531,50.0,1.0
15100,1.3908619,1.0,49.0,59.853622,7.760327,-683.2035827636719,-683.2035827636719,50.0,1.0
15200,1.3935481,1.0,49.0,58.433784,8.195574,-687.4722290039062,-687.4722290039062,50.0,1.0
15300,1.3935481,1.0,49.0,56.204582,8.193601,-703.0078125,-703.0078125,50.0,1.0
15400,1.3935481,1.0,49.0,42.814182,8.167377,-737.0394287109375,-737.0394287109375,50.0,1.0
15500,1.3935481,1.0,49.0,60.544945,8.302326,-677.2678833007812,-677.2678833007812,50.0,1.0
15600,1.3935481,1.0,49.0,44.32231,8.067196,-656.7608337402344,-656.7608337402344,50.0,1.0
15700,1.3935481,1.0,49.0,47.969772,8.121328,-747.7541809082031,-747.7541809082031,50.0,1.0
15800,1.3935481,1.0,49.0,45.34912,8.201126,-654.5538635253906,-654.5538635253906,50.0,1.0
15900,1.3935481,1.0,49.0,42.703857,8.508884,-729.8615417480469,-729.8615417480469,50.0,1.0
16000,1.3935481,1.0,49.0,52.087654,8.269136,-676.1731567382812,-676.1731567382812,50.0,1.0
16100,1.3935481,1.0,49.0,53.884724,8.120918,-678.6131286621094,-678.6131286621094,50.0,1.0
16200,1.3903797,1.0,49.0,45.57514,8.361105,-712.9423217773438,-712.9423217773438,50.0,1.0
16300,1.3903477,1.0,49.0,33.648552,8.650793,-715.8283081054688,-715.8283081054688,49.54402542114258,1.0
16400,1.3903477,1.0,49.0,41.712852,8.403473,-740.1378479003906,-740.1378479003906,50.0,1.0
16500,1.3903477,1.0,49.0,40.27387,8.806902,-665.4289855957031,-665.4289855957031,50.0,1.0
16600,1.3903477,1.0,49.0,38.386356,8.6645155,-685.0215454101562,-685.0215454101562,50.0,1.0
16700,1.3903477,1.0,49.0,33.141647,8.368204,-723.3294067382812,-723.3294067382812,49.987037658691406,1.0
16800,1.3903477,1.0,49.0,48.90706,8.295742,-593.0267944335938,-593.0267944335938,50.0,1.0
16900,1.3903477,1.0,49.0,41.682404,8.397394,-429.65673828125,-429.65673828125,50.0,1.0
17000,1.3903477,1.0,49.0,55.148582,8.221512,-587.8851623535156,-587.8851623535156,50.0,1.0
17100,1.3903477,1.0,49.0,31.174105,8.631254,-708.5641784667969,-708.5641784667969,49.849552154541016,1.0
17200,1.3911371,1.0,49.0,37.932022,9.237096,-660.5891418457031,-660.5891418457031,49.8239631652832,1.0
17300,1.3919591,1.0,49.0,23.760698,8.984949,-477.62535095214844,-477.62535095214844,50.0,1.0
17400,1.3919591,1.0,49.0,12.90354,9.35409,-665.2983703613281,-665.2983703613281,50.0,1.0
17500,1.3919591,1.0,49.0,13.494343,9.054184,-389.1992950439453,-389.1992950439453,49.06389617919922,1.0
17600,1.3919591,1.0,49.0,27.257273,8.865005,-523.6051177978516,-523.6051177978516,49.377920150756836,1.0
17700,1.3919591,1.0,49.0,21.01059,9.223021,-674.7138366699219,-674.7138366699219,50.0,1.0
17800,1.3919591,1.0,49.0,36.726116,9.116035,-219.38853073120117,-219.38853073120117,50.0,1.0
17900,1.3919591,1.0,49.0,34.484818,9.066973,-684.6676330566406,-684.6676330566406,49.894643783569336,1.0
18000,1.3919591,1.0,49.0,21.58095,9.156075,-649.1688232421875,-649.1688232421875,49.73820114135742,1.0
18100,1.3919591,1.0,49.0,28.01732,9.110469,-654.9889526367188,-654.9889526367188,49.241682052612305,1.0
18200,1.3919591,1.0,49.0,-5.2550087,9.114246,-717.0323791503906,-717.0323791503906,50.0,1.0
18300,1.3930643,1.0,49.0,19.828245,9.430383,-689.6044921875,-689.6044921875,50.0,1.0
18400,1.3930755,1.0,49.0,36.572525,9.576926,-459.93162536621094,-459.93162536621094,49.521392822265625,1.0
18500,1.3930755,1.0,49.0,12.444653,9.769249,-547.5025939941406,-547.5025939941406,47.79928970336914,1.0
18600,1.3930755,1.0,49.0,30.506182,9.568872,-305.97878646850586,-305.97878646850586,49.61829948425293,1.0
18700,1.3930755,1.0,49.0,26.686434,9.356084,-390.7797431945801,-390.7797431945801,49.4765625,1.0
18800,1.3930755,1.0,49.0,25.316816,9.813461,-535.9015502929688,-535.9015502929688,48.78542900085449,1.0
18900,1.3930755,1.0,49.0,14.56918,9.4375305,-507.1741180419922,-507.1741180419922,50.0,1.0
19000,1.3930755,1.0,49.0,15.918366,9.358332,-455.1482238769531,-455.1482238769531,49.28213882446289,1.0
19100,1.3930755,1.0,49.0,16.588976,9.471916,-312.3018341064453,-312.3018341064453,49.969303131103516,1.0
19200,1.3930755,1.0,49.0,12.7087345,9.416286,-511.4427490234375,-511.4427490234375,49.984148025512695,1.0
19300,1.3935177,1.0,49.0,46.07427,10.8717,-381.98895263671875,-381.98895263671875,49.95624923706055,1.0
19400,1.3939781,1.0,49.0,5.164933,9.474431,-376.24830627441406,-376.24830627441406,48.71975135803223,1.0
19500,1.3939781,1.0,49.0,8.035854,10.083342,-433.51695251464844,-433.51695251464844,47.39733695983887,1.0
19600,1.3939781,1.0,49.0,-0.9791766,9.724382,-602.7059020996094,-602.7059020996094,49.736087799072266,1.0
19700,1.3939781,1.0,49.0,9.106073,9.42667,-653.4531860351562,-653.4531860351562,49.013296127319336,1.0
19800,1.3939781,1.0,49.0,16.17236,10.088022,-522.7085266113281,-522.7085266113281,49.991554260253906,1.0
19900,1.3939781,1.0,49.0,17.386744,9.80949,-602.4951477050781,-602.4951477050781,50.0,1.0
20000,1.3939781,1.0,49.0,-0.3454728,9.794653,-641.2896423339844,-641.2896423339844,49.31306076049805,1.0
20100,1.3939781,1.0,49.0,10.723002,9.30027,-585.2647399902344,-585.2647399902344,49.218191146850586,1.0
20200,1.3939781,1.0,49.0,25.641874,9.523962,-451.58518981933594,-451.58518981933594,48.38884925842285,1.0
20300,1.3939781,1.0,49.0,3.151055,9.578528,-622.1260070800781,-622.1260070800781,49.65410232543945,1.0
20400,1.3905997,1.0,49.0,15.548863,9.619554,-547.8696441650391,-547.8696441650391,46.72904014587402,1.0
20500,1.3905656,1.0,49.0,33.357296,10.113552,-502.24420166015625,-502.24420166015625,46.803993225097656,1.0
20600,1.3905656,1.0,49.0,-16.044971,9.867847,-670.9603881835938,-670.9603881835938,46.971078872680664,1.0
20700,1.3905656,1.0,49.0,20.508352,9.848005,-391.65101623535156,-391.65101623535156,48.83811378479004,1.0
20800,1.3905656,1.0,49.0,8.201283,10.147852,-400.3655548095703,-400.3655548095703,48.731618881225586,1.0
20900,1.3905656,1.0,49.0,18.757982,9.746054,-415.73760986328125,-415.73760986328125,48.15771484375,1.0
21000,1.3905656,1.0,49.0,18.512247,10.42536,-505.63397216796875,-505.63397216796875,48.70726203918457,1.0
21100,1.3905656,1.0,49.0,34.12939,9.624863,-464.8179016113281,-464.8179016113281,49.080204010009766,1.0
21200,1.3905656,1.0,49.0,7.510429,9.52142,-638.4809265136719,-638.4809265136719,48.61628532409668,1.0
21300,1.3905656,1.0,49.0,7.074243,9.725829,-565.4220275878906,-565.4220275878906,49.22591590881348,1.0
21400,1.3894665,1.0,49.0,11.629853,9.645536,-563.9596252441406,-563.9596252441406,47.99091148376465,1.0
