Steps,Policy/Entropy,Environment/Lesson/lessonID,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
7100,0.30256194,1.0,11.571428571428571,208.94681,-25.39599,240.97003555297852,240.97003555297852,12.571428571428571,1.0
7200,0.2547517,1.0,12.5,246.48737,-25.34357,86.58444595336914,86.58444595336914,14.0,1.0
7300,0.22844009,1.0,11.25,254.80637,-24.941093,469.45238733291626,469.45238733291626,11.75,1.0
7400,0.18699715,1.0,12.0,254.52588,-24.844545,207.90811252593994,207.90811252593994,13.0,1.0
7500,0.09619334,1.0,14.0,232.79869,-24.385973,-37.510759353637695,-37.510759353637695,14.91189972559611,1.0
7600,0.24924485,1.0,11.0,249.38422,-25.272152,303.04451603359644,303.04451603359644,12.0,1.0
7700,0.2542857,1.0,12.857142857142858,244.5135,-26.736969,85.69732938494,85.69732938494,13.857142857142858,1.0
7800,0.2888192,1.0,12.285714285714286,285.0889,-26.11632,236.6787932259696,236.6787932259696,13.228320666721888,1.0
7900,0.25660342,1.0,11.11111111111111,294.27225,-26.415981,283.4443774753147,283.4443774753147,12.08359760708279,1.0
8000,0.2687052,1.0,12.142857142857142,235.05362,-24.366674,100.23779732840401,100.23779732840401,13.142857142857142,1.0
8100,0.12972723,1.0,10.333333333333334,279.66296,-25.08863,292.5092182159424,292.5092182159424,12.470235824584961,1.0
8200,0.3018099,1.0,10.0,393.87457,-27.372843,460.685994720459,460.685994720459,9.881805324554444,1.0
8300,0.09598666,1.0,12.714285714285714,263.67352,-25.551771,91.62137549264091,91.62137549264091,13.207513809204102,1.0
8400,0.08029047,1.0,11.0,323.3056,-27.501991,213.0612769126892,213.0612769126892,11.765482187271118,1.0
8500,0.05151407,1.0,11.0,307.3926,-25.356922,292.8053139580621,292.8053139580621,11.509474966261122,1.0
8600,-0.1224551,1.0,14.0,250.705,-24.533554,-60.32221349080404,-60.32221349080404,13.990450223286947,1.0
8700,0.053110972,1.0,8.166666666666666,431.42944,-28.524506,552.9977436065674,552.9977436065674,8.624052127202352,1.0
8800,0.07092596,1.0,12.285714285714286,358.3299,-26.100224,226.73325783865792,226.73325783865792,12.945987292698451,1.0
8900,0.007085504,1.0,11.25,327.78137,-26.09179,210.6007354259491,210.6007354259491,12.051658391952515,1.0
9000,-0.034273844,1.0,11.0,376.20724,-26.356716,408.5504167344835,408.5504167344835,11.046714888678657,1.0
9100,-0.0391746,1.0,12.571428571428571,350.07523,-25.6106,92.29847390311105,92.29847390311105,12.882772445678711,1.0
9200,0.0664239,1.0,9.777777777777779,403.13196,-25.425772,291.7951939900716,291.7951939900716,10.264947785271538,1.0
9300,0.11827761,2.0,10.333333333333334,485.4963,-27.18657,142.80058776007758,142.80058776007758,10.42997826470269,1.0
9400,-0.17197081,2.0,12.25,331.907,-24.211662,-115.14451724290848,-115.14451724290848,12.545633673667908,1.0
9500,-0.23579462,2.0,12.714285714285714,375.624,-23.200163,-118.60387093680245,-118.60387093680245,12.650380270821708,1.0
9600,-0.17706774,2.0,12.571428571428571,419.4045,-24.578878,-114.54279708862305,-114.54279708862305,13.466124943324498,1.0
9700,-0.14610083,2.0,11.25,412.21393,-23.158012,-112.04917049407959,-112.04917049407959,10.608662128448486,1.0
9800,-0.15142034,2.0,10.88888888888889,422.34146,-24.43448,-95.32841555277507,-95.32841555277507,10.980413542853462,1.0
9900,0.07620368,2.0,10.444444444444445,497.04675,-26.045712,-90.81332598792181,-90.81332598792181,10.732671525743273,1.0
10000,-0.26624736,2.0,11.125,404.61972,-24.898113,-114.3499002456665,-114.3499002456665,12.03843069076538,1.0
10100,-0.31446314,2.0,10.666666666666666,538.7743,-24.169535,-93.61669837103949,-93.61669837103949,10.895377477010092,1.0
10200,-0.20080912,2.0,14.0,312.1702,-22.988068,-131.6949259440104,-131.6949259440104,12.274020512898764,1.0
10300,-0.2904606,2.0,13.285714285714286,333.2999,-23.13623,-127.02813829694476,-127.02813829694476,13.225657871791295,1.0
10400,-0.20579812,2.0,10.555555555555555,533.1919,-23.769623,-99.70880211724176,-99.70880211724176,11.182799339294434,1.0
10500,-0.257296,2.0,14.0,318.00113,-22.076115,-132.60337393624442,-132.60337393624442,14.21490124293736,1.0
10600,-0.31634998,2.0,12.428571428571429,432.3732,-22.936245,-110.81525870731899,-110.81525870731899,12.61802727835519,1.0
10700,-0.2613594,2.0,12.857142857142858,359.6301,-22.104305,-135.26282501220703,-135.26282501220703,12.990687779017858,1.0
10800,-0.37779546,2.0,12.5,409.3195,-22.874783,-132.43626034259796,-132.43626034259796,13.068846821784973,1.0
10900,-0.34910995,2.0,11.375,601.4727,-22.287739,-90.07772274315357,-90.07772274315357,11.433713555335999,1.0
11000,-0.34279314,2.0,11.125,513.4011,-22.840092,-114.8464560508728,-114.8464560508728,10.964260935783386,1.0
11100,-0.47544128,2.0,10.625,552.36615,-21.897709,-108.11799144744873,-108.11799144744873,11.071259617805481,1.0
11200,-0.30845758,2.0,14.0,529.96295,-21.645826,-130.6795436314174,-130.6795436314174,14.661038534981865,1.0
11300,-0.4590985,2.0,12.0,603.9626,-20.077406,-103.11512041091919,-103.11512041091919,11.992816925048828,1.0
11400,-0.36064017,2.0,14.0,545.6936,-20.562191,-114.46463557652065,-114.46463557652065,13.626520429338727,1.0
11500,-0.3424156,2.0,14.0,442.03076,-20.862513,-135.8428840637207,-135.8428840637207,13.844950675964355,1.0
11600,-0.33058146,2.0,14.0,420.1882,-20.705317,-124.78314862932477,-124.78314862932477,14.289840425763812,1.0
11700,-0.31309503,2.0,12.125,548.09863,-20.547525,-104.50368642807007,-104.50368642807007,12.159858226776123,1.0
11800,-0.4690871,2.0,14.0,512.1306,-20.219763,-109.40221277872722,-109.40221277872722,13.955842653910318,1.0
11900,-0.45818985,2.0,12.375,552.5916,-20.263214,-106.29653984308243,-106.29653984308243,12.324231386184692,1.0
12000,-0.5111318,2.0,13.833333333333334,440.22913,-19.754557,-125.9047966003418,-125.9047966003418,13.48570982615153,1.0
12100,-0.51108724,2.0,13.428571428571429,595.55914,-19.62573,-124.70135934012276,-124.70135934012276,12.97644669669015,1.0
12200,-0.58426994,2.0,14.0,673.597,-18.410736,-121.86930193219867,-121.86930193219867,14.114587238856725,1.0
12300,-0.58778054,2.0,14.0,603.4174,-18.973438,-111.93761662074498,-111.93761662074498,12.92445537022182,1.0
12400,-0.45446095,2.0,14.0,419.27322,-18.065243,-124.16923173268636,-124.16923173268636,13.13041893641154,1.0
12500,-0.39063436,2.0,12.25,611.1709,-19.087902,-105.43957579135895,-105.43957579135895,12.58938717842102,1.0
12600,-0.6085382,2.0,14.0,795.4865,-19.411695,-95.27470942905971,-95.27470942905971,12.050031866346087,1.0
12700,-0.5113724,2.0,14.0,592.34906,-18.769855,-125.08167775472005,-125.08167775472005,12.623156229654947,1.0
12800,-0.6399994,2.0,13.428571428571429,606.9325,-18.86445,-104.12922504970005,-104.12922504970005,11.767704963684082,1.0
12900,-0.5640887,2.0,12.25,547.2964,-18.208855,-107.69157445430756,-107.69157445430756,11.67058116197586,1.0
13000,-0.4933012,2.0,12.125,608.39087,-17.680473,-104.55674505233765,-104.55674505233765,11.279045164585114,1.0
13100,-0.58081234,2.0,14.0,553.8961,-17.57191,-105.30411529541016,-105.30411529541016,12.145845413208008,1.0
13200,-0.64266723,2.0,14.0,645.24866,-16.965252,-100.80304173060826,-100.80304173060826,11.741483688354492,1.0
13300,-0.57828647,2.0,13.857142857142858,569.97943,-15.851824,-112.78410530090332,-112.78410530090332,11.65327194758824,1.0
13400,-0.49917662,2.0,14.0,485.2755,-16.630125,-133.51880391438803,-133.51880391438803,11.975867748260498,1.0
13500,-0.7152898,2.0,12.625,684.9071,-16.629866,-101.45333909988403,-101.45333909988403,10.517820060253143,1.0
13600,-0.7617765,2.0,13.666666666666666,627.0004,-15.632481,-109.6033509572347,-109.6033509572347,9.185150941212973,1.0
13700,-0.80368966,2.0,14.0,787.93506,-16.27718,-97.27099554879325,-97.27099554879325,11.846106801714216,1.0
13800,-0.5355482,2.0,14.0,624.0835,-16.559464,-98.1682540348598,-98.1682540348598,10.68559523991176,1.0
13900,-0.6859648,2.0,14.0,530.0234,-15.76912,-114.92788378397624,-114.92788378397624,9.651743014653524,1.0
14000,-0.75474876,2.0,14.0,574.9081,-15.940989,-118.30862699236188,-118.30862699236188,10.940854345049177,1.0
14100,-0.75390756,2.0,14.0,769.751,-15.524705,-104.95266614641461,-104.95266614641461,11.3281888961792,1.0
14200,-0.70563734,2.0,14.0,626.80743,-15.345608,-112.12452252705891,-112.12452252705891,10.722426891326904,1.0
14300,-0.7806983,2.0,14.0,885.88666,-14.120424,-80.95868900844029,-80.95868900844029,10.303264277321952,1.0
14400,-0.66248024,2.0,14.0,619.97156,-13.826745,-123.76504026140485,-123.76504026140485,11.375124658857073,1.0
14500,-0.6179235,2.0,14.0,755.101,-14.192012,-107.34206263224284,-107.34206263224284,12.139219919840494,1.0
14600,-0.776968,2.0,13.857142857142858,604.6762,-14.583884,-142.26235961914062,-142.26235961914062,11.243302413395472,1.0
14700,-0.38379404,2.0,14.0,466.42096,-13.663501,-146.4556601388114,-146.4556601388114,11.771859986441475,1.0
14800,-0.67419446,2.0,14.0,402.14764,-12.753406,-137.04426792689733,-137.04426792689733,10.302384580884661,1.0
14900,-0.44616094,2.0,14.0,498.787,-12.907369,-127.76891072591145,-127.76891072591145,10.772503932317099,1.0
15000,-0.782488,2.0,14.0,433.39667,-13.125348,-126.03234045846122,-126.03234045846122,9.691957609994072,1.0
15100,-0.98377204,2.0,13.285714285714286,516.2643,-12.84328,-125.08687482561383,-125.08687482561383,8.260081972394671,1.0
15200,-0.73900276,2.0,14.0,604.14,-12.337394,-126.4700426374163,-126.4700426374163,10.009097439902169,1.0
15300,-0.9819974,2.0,13.5,832.1289,-12.055534,-93.61010424296062,-93.61010424296062,10.686444918314615,1.0
15400,-0.99180794,2.0,14.0,601.1905,-12.071939,-126.04456111363002,-126.04456111363002,8.953562668391637,1.0
15500,-0.99514896,2.0,14.0,619.0273,-11.679193,-112.07184382847377,-112.07184382847377,8.83839920588902,1.0
15600,-0.6416916,2.0,14.0,506.8529,-11.628162,-134.64647420247397,-134.64647420247397,12.140509128570557,1.0
15700,-1.0127672,2.0,14.0,466.65698,-11.78835,-130.60866219656808,-130.60866219656808,8.307407924107142,1.0
15800,-1.115968,2.0,14.0,541.1427,-11.842349,-127.81555502755302,-127.81555502755302,9.209316526140485,1.0
15900,-1.1445981,2.0,14.0,797.34595,-10.143856,-100.73356246948242,-100.73356246948242,8.325929800669352,1.0
16000,-1.3242279,2.0,14.0,755.2755,-10.420976,-106.37146323067802,-106.37146323067802,7.678306443350656,1.0
16100,-0.965958,2.0,14.0,456.6043,-10.951039,-133.00672476632255,-133.00672476632255,9.871780804225377,1.0
16200,-1.0706086,2.0,14.0,657.5368,-10.108817,-108.2818832397461,-108.2818832397461,9.325308005015055,1.0
